Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	4096
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	4191
Lower Discriminator:	54
Calibration Coefficients:	2.2342600404810295E-8	3.3189159936103634E-4	0.056015498354152066
Calibration Channels:	1266	3054	1952
Calibration Energies:	0.512	1.278	0.789
Elapsed Real Time:	424235.87
Elapsed Live Time:	417541.52
Start Time:	April 09, 2026, 04:38:11
End Time:	April 09, 2026, 04:28:22
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
439	439.0	83544
440	440.0	82501
441	441.0	83347
442	442.0	82182
443	443.0	82980
444	444.0	82224
445	445.0	83143
446	446.0	81546
447	447.0	80661
448	448.0	80445
449	449.0	81730
450	450.0	80908
451	451.0	80274
452	452.0	80563
453	453.0	81197
454	454.0	80699
455	455.0	80913
456	456.0	80010
457	457.0	80580
458	458.0	79701
459	459.0	80001
460	460.0	79328
461	461.0	79641
462	462.0	79069
463	463.0	78806
464	464.0	78366
465	465.0	78691
466	466.0	78987
467	467.0	78860
468	468.0	77922
469	469.0	78191
470	470.0	78168
471	471.0	78102
472	472.0	76777
473	473.0	77090
474	474.0	76802
475	475.0	77688
476	476.0	76323
477	477.0	77224
478	478.0	76261
479	479.0	75100
480	480.0	74910
481	481.0	76297
482	482.0	75497
483	483.0	75187
484	484.0	75464
485	485.0	75400
486	486.0	75131
487	487.0	74869
488	488.0	74519
489	489.0	74832
490	490.0	74854
491	491.0	74268
492	492.0	74176
493	493.0	74589
494	494.0	73652
495	495.0	74631
496	496.0	72763
497	497.0	73566
498	498.0	72806
499	499.0	73382
500	500.0	73039
501	501.0	73087
502	502.0	71826
503	503.0	73480
504	504.0	72122
505	505.0	72653
506	506.0	71477
507	507.0	73042
508	508.0	71969
509	509.0	72191
510	510.0	71365
511	511.0	68142
512	512.0	72178
513	513.0	71445
514	514.0	71153
515	515.0	71370
516	516.0	71314
517	517.0	71328
518	518.0	70956
519	519.0	70905
520	520.0	70704
